ABLIM2	4
ABLIM3	10.8560987084316
ABO	8.35256741930933
ABP1	6.10240112968108
ABR	25.390485667743
ABRA	8.03553297733753
ABT1	5.52659852152226
ABTB1	2.9481172364964
ABTB2	5
ACAA1	2
ACAA2	4.75534877895413
ACACA	24.4469793000574
ACACB	31.9913057126837
ACAD10	6
ACAD11	11.8324483688621
ACAD8	1.67504621212714
ACAD9	6
ACADL	1.84563889808098
ACADS	3.23878766376617
ACADSB	5.48780202005082
ACADVL	8.11317698687119
ACAN	16.9475213782228
ACAP1	5.1270128680007
ACAP2	2.74016103956198
ACAP3	3.0003641430186
ACAT1	4.30687399420094
ACAT2	2.95684310234527
ACBD3	5.13139139060328
ACBD4	3.07431087191832
ACBD5	5
ACBD6	1.82001277478427
ACCS	8.71642176192928
ACCSL	8
ACD	1
ACE	21.4377353280224
ACE2	8.9216296213639
ACER1	1
ACER2	1.55916796770527
ACER3	5.38400952106959
ACHE	3.87548805582399
ACIN1	14.0825483911781
ACLY	13.4922984436263
ACN9	1.48332615831834
ACO1	7.72549884740168
ACO2	6
ACOT1	4.03477518660653
ACOT11	6.55113494756171
ACOT12	1
ACOT2	8.07489641474899
ACOT4	8.44650329886879
ACOT7	1.78982854041104
ACOT8	3.52364108281278
ACOT9	2.76965998390306
ACOX1	7.12817202364029
ACOX2	5.91843948450654
ACOX3	5
ACOXL	8.72755730206235
ACP2	4.59250549884393
ACP5	5.48173248822881
ACP6	2.57285730912259
ACPL2	3.88389417515334
ACPP	6
ACPT	2
ACR	4.82933565870571
ACRBP	9.37586580356655
ACRC	8.98370451428236
ACRV1	2.83848829692646
ACSBG1	9.28976190988201
ACSBG2	12.2817005707744
ACSF2	10.9487200331599
ACSF3	5
ACSL1	8.00075726496878
ACSL3	4
ACSL4	12.6519438072973
ACSL5	15.6074391760614
ACSL6	7.98052018236409
ACSM1	5.13860435176262
ACSM2A	6.05633545737606
ACSM2B	8.65320538067716
ACSM3	7.22662541186278
ACSM4	4
ACSM5	17.2976994674419
ACSS1	3.8967266105805
ACSS2	9.96848749810658
ACSS3	20.6639896921848
ACTA1	10.2825668091338
ACTA2	6.82332671083128
ACTB	15.4969458878478
ACTBL2	4.10677115616971
ACTG1	12.4165658755817
ACTG2	7.14698929450802
ACTL6A	3.69987649741151
ACTL6B	12.9120765628658
ACTL7A	5
ACTL7B	4
ACTL8	3.93879816111993
ACTL9	9.33285757754589
ACTN1	9.72716683821728
ACTN2	22.1113395674087
ACTN3	13
ACTN4	10
ACTR10	4.0992156895048
ACTR1A	7.76123991982176
ACTR1B	3.92391139186003
ACTR2	8.83477515511558
ACTR3	3.28265884270096
ACTR3B	5.18990380599493
ACTR5	7.49492449820528
ACTR6	2
ACTR8	6.58466472969697
ACTRT1	7
ACTRT2	1.27811576957114
ACTRT3	5
ACVR1	1.77513189046234
ACVR1B	12.8789343752111
ACVR1C	8.75471593205822
ACVR2A	19.1005922767522
ACVR2B	2
ACVRL1	1.57844487511296
ACY1	2.56895848415985
ACY3	3.89875675098861
ACYP1	2.71431331605819
ACYP2	1.60432499591706
ADA	5.27681489626634
ADAD1	6.48384517340247
ADAD2	2.77386890646031
ADAL	4.256322192254
ADAM10	5.39961139794789
ADAM11	5.34724099145828
ADAM12	12.7257629041131
ADAM15	16.1038827952706
ADAM17	2.66257618957525
ADAM18	4.10126033035094
ADAM19	15.4160933916584
ADAM2	5
ADAM20	6.87508536665596
ADAM21	15.5872768986325
ADAM21P1	15
ADAM22	2.83129836898547
ADAM23	10.7465799057646
ADAM28	5
ADAM29	11
ADAM30	2.58342873330473
ADAM32	1.47792837434021
ADAM33	11.9247102446216
ADAM3A	2
ADAM5	3
ADAM6	1.29328412587826
ADAM7	4
ADAM8	1.78534698050152
ADAM9	4
ADAMDEC1	12.6534703037575
ADAMTS1	13.1984340384876
ADAMTS10	5.3557218935052
ADAMTS12	14
ADAMTS13	15.3639644911449
ADAMTS14	17.9207928807032
ADAMTS15	7.16858500477903
ADAMTS16	16.6422248657246
ADAMTS17	14.2934343367988
ADAMTS18	12.2402348407969
ADAMTS19	16.034387788659
ADAMTS2	12.8974713028524
ADAMTS20	30.2021971170375
ADAMTS3	21.103242302323
ADAMTS4	6.96333389212764
ADAMTS5	19.9112178665051
ADAMTS6	19.094522634067
ADAMTS7	19.1342426077584
ADAMTS8	4.52457546443613
ADAMTS9	23.4503437328673
ADAMTSL1	33.3284139388466
ADAMTSL2	3.34377628112148
ADAMTSL3	26.7061729054876
ADAMTSL4	13.7679700130291
ADAMTSL5	3
ADAP2	1
ADAR	8.94975833796985
ADARB1	6.85135976252271
ADARB2	8.16926001520139
ADAT1	2.63127437651785
ADAT2	1.52497344654028
ADAT3	1.45984690622198
ADC	5.77678393142205
ADCK1	3
ADCK2	9.4628033668937
ADCK3	4
ADCK5	3.21386036235673
ADCY1	8
ADCY10	13
ADCY10P1	1
ADCY2	15.2944860345753
ADCY3	13.1395768813686
ADCY4	13.2208377791126
ADCY5	25.4590785082382
ADCY6	4.47958040546376
ADCY7	13
ADCY8	15.9663227661826
ADCY9	18
ADCYAP1R1	10.611376199646
ADD1	12.4378195370929
ADD2	21.7329676333523
ADD3	7.63511859337658
ADGB	14
ADH1A	3.60063905142503
ADH1B	1.93150837252529
ADH1C	11.8701988261063
ADH4	1.69300063758299
ADH5	12.503329881729
ADH6	4.37213016447425
ADH7	3.91957087901314
ADHFE1	3.67585429733039
ADI1	1.48673396818058
ADIG	1.28927793403452
ADIPOQ	3.64901810210698
ADIPOR1	1.98504659354702
ADIPOR2	2
ADK	2
ADM	1.64641263065392
ADM2	3.13862672895916
ADNP	23.820226268542
ADNP2	13
ADORA1	8.28242885432405
ADORA2A	9.45740843340648
ADORA3	7.9869198616123
ADPGK	4.44102631046517
ADPRH	7.26728241346068
ADPRHL1	4.03114332567452
ADPRHL2	4.46044561420012
ADPRM	1
ADRA1A	15.7819305143913
ADRA1B	1.41028339697899
ADRA1D	2.74122388661649
ADRA2A	1.70726634642929
ADRA2B	6.30865398221459
ADRA2C	4.19549839490723
ADRB2	3.86618496962706
ADRB3	4.1277839870935
ADRBK1	10.9217833057931
ADRBK2	1.62157275984341
ADRM1	3.2138403320606
ADSL	6
ADSS	4.93726496232604
ADSSL1	2.69726810681217
ADTRP	3
AEBP1	18.9677246472244
AEBP2	7.3024171325068
AEN	5.37984774635564
AFAP1	4.07637492234404
AFAP1L1	7.8405960031367
AFAP1L2	8.87134285485687
AFF1	23.867082008473
AFF2	44.3350049081156
AFF3	20.6142865908596
AFF4	11.8211626327578
AFG3L1P	3
AFG3L2	5.21649535532778
AFM	2.59483429270958
AFMID	2.55946158517385
AFP	5.85759605585864
AFTPH	5.44560834574235
AGAP1	10
AGAP11	3.7327716018464
AGAP2	7.69709697810702
AGAP3	5
AGAP4	2.62357517467326
AGAP5	5.33813210497734
AGAP6	6.39203592142781
AGAP7	10
AGAP8	1.29393639761355
AGAP9	1
AGBL1	20
AGBL2	5.21674013218082
AGBL3	10.7080930551471
AGBL4	4
AGBL5	7.7714322335389
AGFG1	1.40372134678681
AGFG2	9.43702384109155
AGGF1	5
AGK	6.80737355450357
AGL	10.3039922941449
AGMAT	6.31308363659687
AGMO	3
AGPAT1	1.30522995732008
AGPAT3	2.74390831149762
AGPAT4	8.78854145588904
AGPAT5	1.28200208748087
AGPAT6	4.43565865580872
AGPAT9	3.30754545157742
AGPHD1	1.72890191750165
AGPS	1.37994974422454
AGR2	1.33810724623311
AGRN	9.551475064008
AGRP	1.36592538385889
AGT	6.50012788542416
AGTPBP1	17.3697168021077
AGTR1	7.05339842477216
AGTR2	5.23271470150049
AGTRAP	3.12268240834826
AGXT	2.88323344143111
AGXT2	3.85411285470096
AGXT2L1	3
AGXT2L2	7.99634169661805
AHCTF1	37.8969821233488
AHCY	6.13237325400068
AHCYL1	5.40409770804539
AHCYL2	6.45371657720819
AHDC1	10.8062220115294
AHI1	11.8927306027851
AHNAK	54
AHNAK2	51
AHR	3.23675775408866
AHRR	8.03470850339551
AHSA1	3.19512290528779
AHSG	2.58609151848172
AHSP	1.28913331255608
AIDA	5
AIF1L	1.96593685713743
AIFM1	6.34858145843558
AIFM2	3.01279133520404
AIFM3	3.20853687341582
AIG1	4.49748389618783
AIM1	24.5586311462119
AIM1L	9.55731358472001
AIM2	5.92384836083944
AIMP1	1.29575550903647
AIMP2	3.29813045378169
AIP	2.61242034323682
AIPL1	3.83475284259719
AIRE	1.27984251441151
AJAP1	7.54935571767153
AJUBA	2
AK1	1.28401277389365
AK2	1.35737695785488
AK3	3.40996552486333
AK4	4
AK5	6.45836569230913
AK7	5.48161351180577
AK8	2
AKAP1	11.2487324577739
AKAP10	1.49227597376093
AKAP11	20.0361632139912
AKAP12	22.9117858409259
AKAP13	39.5108362013118
AKAP14	4.78131836379127
AKAP17A	6
AKAP3	15.8631409151234
AKAP4	13
AKAP5	2.81313493967146
AKAP6	34.2676766415357
AKAP7	1.84919827076808
AKAP8	5.1209689387978
AKAP8L	8.76471953891956
AKAP9	32
AKD1	29.7949649346238
AKIRIN1	2.68004747632783
AKNA	9
AKNAD1	9
AKR1A1	1.48739863447323
AKR1B1	4.59022905110954
AKR1B10	5.11271062601467
AKR1B15	1.34636116295624
AKR1C1	14.5826573882739
AKR1C2	8.98892922289944
AKR1C3	1.76806058629078
AKR1C4	5.25010394295795
AKR1CL1	14.393309703601
AKR1D1	1.28583855923588
AKR1E2	4.88935736315029
AKR7A2	1.31572325351822
AKR7A3	1.40703758848254
AKR7L	4.31857305018244
AKT1	4.8487092261378
AKT1S1	1.58555652266001
AKT2	5
AKT3	9.219201722618
AKTIP	4.16001312575398
ALAD	1.60494744466149
ALAS1	7
ALAS2	12.7267252163365
ALB	4.5546879729678
ALCAM	8.99788811890224
ALDH16A1	5.61649426967645
ALDH18A1	7.07051217269688
ALDH1A1	18.834987411855
ALDH1A2	3.96774611269978
ALDH1A3	16.2119996556828
ALDH1B1	1.51913506248775
ALDH1L1	20.4748787954864
ALDH1L2	11
ALDH2	4.71787411389704
ALDH3A1	5.15984629165642
ALDH3A2	6.4224871690999
ALDH3B1	7.82264893012673
ALDH3B2	7.69814773158553
ALDH4A1	5.68805777231736
ALDH5A1	4.39595257364712
ALDH6A1	1.49349760791987
ALDH8A1	6.55210335728206
ALDH9A1	2.81699324294173
ALDOA	11.5017284418729
ALDOB	5.71692623860418
ALDOC	5.47705455089249
ALG1	5.6166723863907
ALG10	5
ALG10B	7.92208525910754
ALG11	3.22464858951673
ALG12	7.04250779691681
ALG13	9.38002308451089
ALG14	1
ALG1L	1.48806365863095
ALG2	2
ALG3	1.88686337834847
ALG5	6
ALG6	6.39590180861838
ALG8	3.10549524566877
ALG9	4.68975133076783
ALK	23.2458754092364
ALKBH1	3.93114206967649
ALKBH2	2.65386271886807
ALKBH3	1.56498795414585
ALKBH5	3
ALKBH7	2.70410477637974
ALKBH8	7.49571491426505
ALLC	6.54366585699263
ALMS1	29
ALMS1P	10
ALOX12	12.4760440421219
ALOX12B	4
ALOX15	6.45382139094706
ALOX15B	7.81697448425487
ALOX5	5.11714521815972
ALOX5AP	1
ALOXE3	10.2490501239538
ALPK1	9.02112331724812
ALPK2	13.0280250642591
ALPK3	15.6330870639108
ALPL	1.76209224311549
ALPP	6.84352599981206
ALPPL2	3.95470481789468
ALS2	19.4164389340071
ALS2CL	7.4731316706439
ALS2CR11	23.8447329710979
ALS2CR12	2.66872187038609
ALS2CR8	9.3033467048977
ALX1	2.73534692938957
ALX3	1.35900216202111
ALX4	8.32513468610308
ALYREF	1
AMACR	3.05149922813074
AMBN	9
AMBP	4
AMBRA1	21.7652593522953
AMD1	2.71772571100802
AMDHD1	5.23158109219184
AMDHD2	7.44138083030519
AMELX	2.56657507681965
AMFR	1
AMH	1.59161294390674
AMHR2	5
AMICA1	8.01171875426055
AMIGO1	5.34903780301381
AMIGO2	3.29352558849267
AMIGO3	8.34760484666398
AMMECR1	1.65619894345375
AMMECR1L	2.77679175073228
AMN	1
AMN1	3
AMOT	16.7894630169003
AMOTL1	25.8650242176185
AMOTL2	3.71405157556552
AMPD1	21.2056142637108
AMPD2	2.65254910575975
AMPD3	9
AMPH	14.0742270681536
AMT	1.81091413128095
AMY1A	1.49239836937356
AMY1C	1
AMY2A	8.09402125023379
AMY2B	19.2630930096541
AMZ1	4.7500360363518
AMZ2	7.49210946030539
AMZ2P1	6.63555906503469
ANAPC1	11
ANAPC10	1
ANAPC11	1
ANAPC16	1
ANAPC2	1
ANAPC4	5
ANAPC5	8
ANAPC7	6
ANGEL1	2.85043405050044
ANGEL2	9.5548549742574
ANGPT1	14.0268963963132
ANGPT2	4.00098415213872
ANGPT4	19.2200720729875
ANGPTL1	5.66234150150983
ANGPTL2	5.19055025931696
ANGPTL3	7.79266888468366
ANGPTL4	3.45422844812171
ANGPTL5	6.10287944844751
ANGPTL6	4.63128364632972
ANGPTL7	3.7216083489224
ANK1	21
ANK2	70.466939495233
ANK3	32
ANKAR	19.048085202628
ANKDD1A	5.02054011714758
ANKDD1B	3
ANKFN1	10.5331381997639
ANKFY1	14.1112431727148
ANKH	5.7547182307907
ANKHD1	20.7818357666418
ANKIB1	3
ANKK1	7.55065545305241
ANKLE1	2
ANKLE2	8
ANKMY1	6.44605852502614
ANKMY2	3.88934899865228
ANKRA2	1.32372576021687
ANKRD1	2
ANKRD10	3
ANKRD11	28.6894920145811
ANKRD12	35.041809364913
ANKRD13A	1.47862729752385
ANKRD13B	1.46115882761111
ANKRD13C	2.6610817838063
ANKRD13D	8.09717666169387
ANKRD16	2.71820995791798
ANKRD17	17.1054704588761
ANKRD18A	5
ANKRD18B	8
ANKRD18CP	2
ANKRD18DP	5
ANKRD19P	5
ANKRD2	3
ANKRD20A1	1
ANKRD20A11P	5
ANKRD20A19P	1
ANKRD20A2	3
ANKRD20A4	18.661535304062
ANKRD20A5P	2
ANKRD20A8P	5
ANKRD22	4.55459568938237
ANKRD23	1.2794747980228
ANKRD24	6.39214967261143
ANKRD26	12
ANKRD26P1	2.56429624981418
ANKRD27	15
ANKRD28	16.8146858340745
ANKRD29	1.99937403933886
ANKRD30A	17.0128378573473
ANKRD30B	22
ANKRD30BL	24
ANKRD30BP2	2
ANKRD31	13.3271233909112
ANKRD32	9.38702497719673
ANKRD33	4.11753096987804
ANKRD33B	3
ANKRD34A	5
ANKRD34B	5
ANKRD34C	7.85451934042291
ANKRD35	13.7965381841734
ANKRD36	18.5513512995099
ANKRD36B	13.4201885721826
ANKRD36BP1	1.34242642672573
ANKRD36BP2	7
ANKRD36C	20
ANKRD37	1.31687337689716
ANKRD39	1.67174104166357
ANKRD40	7.58640479405913
ANKRD42	3.86812556172141
ANKRD44	5.42498520137878
ANKRD45	1.5130098581751
ANKRD46	1.39966905342237
ANKRD49	6.52089946445463
ANKRD5	4.3208631661271
ANKRD50	10.6043619583872
ANKRD52	5.26105732793868
ANKRD53	5.36018668614719
ANKRD54	3.10392175023375
ANKRD55	2
ANKRD6	11.253187363769
ANKRD60	1
ANKRD61	3
ANKRD62	5
ANKRD62P1-PARP4P3	1
ANKRD65	2
ANKRD7	2
ANKS1A	8.04048147570571
ANKS1B	10
ANKS4B	3.85193571624083
ANKS6	12.2638271075878
ANKUB1	1
ANKZF1	5
ANLN	16.7042293519705
ANO1	9.66065010042308
ANO1-AS1	1
ANO10	7.78220074542319
ANO2	16.6849153508227
ANO3	9.84669197862357
ANO4	28.4428443169337
ANO5	12.0160606795771
ANO6	11.6352529721766
ANO7	4.38292986926367
ANO7L1	2
ANO8	6.47700726595006
ANO9	7.21684863532638
ANP32A	3.22124268525132
ANP32AP1	4
ANP32B	2.6149733736061
ANP32BP1	1
ANP32D	2
ANP32E	4.30621164328884
ANPEP	22.1720659864096
ANTXR1	2.59810124169914
ANTXR2	1.69821433423407
ANTXRL	4.21654505590623
ANXA1	11.6763439133394
ANXA10	2
ANXA11	7.00676221459663
ANXA13	6.43452907812154
ANXA2R	1
ANXA3	5.93827623880575
ANXA4	3
ANXA5	4.22388782757926
ANXA6	6.75135854172307
ANXA7	3
ANXA9	3.18248130731487
AOAH	6.39155825584958
AOC2	13.1010022406386
AOC3	8.74790661027328
AOC4	3
AOX1	18.0551954299691
AOX2P	1.29959144284851
AP1AR	1.36736483016923
AP1B1	17.9047725811231
AP1G1	6.46416692233768
AP1G2	13.9054867614446
AP1M1	4
AP1M2	4.24573291193416
AP1S1	5.33980467822053
AP2A1	10.303226602349
AP2A2	6.42472703573262
AP2B1	8.17891794490783
AP2M1	8.26101930153166
AP3B1	16.6352817121765
AP3B2	2.6985757818633
AP3D1	10.5861196423305
AP3M1	6
AP3M2	2.82946679217692
AP3S1	2
AP4B1	6.40904189291203
AP4B1-AS1	1
AP4E1	10.6050257379899
AP4M1	12.3487232520351
AP4S1	3.00116643482391
AP5B1	4
AP5M1	3
AP5S1	1
AP5Z1	5
APAF1	16.6584160891693
APBA1	19.6908590300135
APBA2	12.9578717080481
APBA3	4.27152087682689
APBB1	7.25740353635708
APBB1IP	10.5097223378086
APBB2	4.00980592511458
APBB3	9.1110599063502
APC	41.8776096093536
APC2	7.07978461757644
APCDD1	7.79342912592458
APCDD1L	1.62841462732586
APCS	1.30326725580478
APEX1	5.44793510877001
APEX2	8.55284232350304
APH1A	11.1419228010223
APH1B	4.92306180937558
API5	6
APITD1	1.74267855183128
APITD1-CORT	3
APLF	13.5813186076042
APLN	1
APLNR	5.52790818095957
APLP1	11.518767795504
APLP2	9.21052190927554
APMAP	5
APOA1	7.58537815026651
APOA1BP	3.8283861405947
APOA2	2.6973636994116
APOA4	2
APOA5	5.32219790579577
APOB	82.0635196924725
APOBEC1	4.31413923668502
APOBEC2	5.36725410469607
APOBEC3A	2.85075866978241
APOBEC3B	3.2094003693801
APOBEC3C	3.66383639361385
APOBEC3D	2.60907856260615
APOBEC3F	1.28034545804582
APOBEC3G	3.91932547182923
APOBEC3H	1.39350269448044
APOBEC4	1.49709718879185
APOBR	28
APOC1P1	1.28873716634351
APOC4	1.39538623414856
APOF	2.57098928314682
APOH	3
APOL1	3.91955759033497
APOL2	9.49942452624509
APOL3	1.63440602299799
APOL4	5.63164964167278
APOL5	5.33896864833066
APOL6	4.2917255406711
APOLD1	1.53512789741156
APOOL	2.61693744791464
APOPT1	2
APP	12.5787451194007
APPBP2	5.3507514231578
APPL1	4.09258474703788
APPL2	10.5175500867658
APTX	6.87982273231084
AQP10	5
AQP11	1.28090035967013
AQP12A	10.3284848309965
AQP12B	4.06842642596606
AQP3	3.85952693745374
AQP4	1.65097111019037
AQP5	1.42897261867275
AQP6	1.30788687737223
AQP7	3.73097933664742
AQP8	1.27985052629019
AQPEP	6.82150191461178
AQR	9.04380531431249
AR	13.5338728027427
ARAF	9.23025643768354
ARAP1	7.66943688494182
ARAP2	14.3503525973028
ARAP3	24.6515079829985
ARC	1.67298114509638
ARCN1	3
AREG	2.6739077243605
ARF1	5.93897457804543
ARF4	1.64057735782941
ARFGAP1	8.46572402180283
ARFGAP2	5.20738857076096
ARFGAP3	2.67798759444073
ARFGEF1	24.5399443955284
ARFGEF2	14
ARFIP1	3
ARFIP2	7.2346584846204
ARFRP1	8.10547538310098
ARG1	4.03337557862576
ARG2	4.37457154299346
ARGFX	3
ARGLU1	6.34063175537445
ARHGAP1	6.62668010102376
ARHGAP10	5.61078814661946
ARHGAP11A	18.8513863481317
ARHGAP11B	1.63131823364892
ARHGAP12	12.4792847394321
ARHGAP15	7.71491616402023
ARHGAP17	13.5754892975218
ARHGAP18	6.55479424410315
ARHGAP19	3.1784208566982
ARHGAP20	13.6716356618915
ARHGAP21	16.5712748444166
ARHGAP22	4.00657631740731
ARHGAP23	13.3569227729359
ARHGAP24	18.6508689760717
ARHGAP25	13.2182810813404
ARHGAP26	15.4965229289285
ARHGAP27	2
ARHGAP28	12.8970727837303
ARHGAP29	27.172367698508
ARHGAP30	12.8028467101813
ARHGAP31	34.5039738920215
ARHGAP32	12.092611565171
ARHGAP33	9.85562174183779
ARHGAP35	17
ARHGAP36	13.1073740604828
ARHGAP39	9.74584148742904
ARHGAP4	7.82215043222197
ARHGAP40	6
ARHGAP42	13.0670065762667
ARHGAP44	4
ARHGAP5	25.9691469991613
ARHGAP6	20.5505493777132
ARHGAP8	1.37883389493658
ARHGAP9	7.67502715487807
ARHGDIA	1.58536911501611
ARHGDIB	2.74627777298139
ARHGEF1	15.2395830139271
ARHGEF10	11.4565330087969
ARHGEF10L	13.0621806813946
ARHGEF11	19.4732923833272
ARHGEF12	22.4238487162133
ARHGEF15	26.3871850772258
ARHGEF16	1.48893014604775
ARHGEF17	9.08492947993793
ARHGEF18	5.88826502101848
ARHGEF19	9.78991726673191
ARHGEF2	12.8004648586585
ARHGEF25	6
ARHGEF26	7
ARHGEF28	7
ARHGEF3	3.84461689892765
ARHGEF33	6.07264246743213
ARHGEF35	3
ARHGEF37	3.27684791505093
ARHGEF38	6
ARHGEF39	5
ARHGEF4	17.4539230859677
ARHGEF40	9
ARHGEF5	11
ARHGEF6	12.5982508144847
ARHGEF7	16.6392042685574
ARHGEF9	15.0589981606273
ARID1A	41.8738841188469
ARID1B	26.5463300046444
ARID2	15
ARID3A	2.98755757092432
ARID3B	6.65219973994829
ARID3C	3.89663201011058
ARID4A	6.70329767130774
ARID4B	22.0777199289427
ARID5A	1.49145584385586
ARID5B	19.3778814025286
ARIH1	4.49817652784494
ARIH2	3.28032151775955
ARL1	4.25950313415239
ARL10	4.97293814475467
ARL11	4.49743449260549
ARL13A	2.55712691430876
ARL13B	2.96806271931994
ARL14EP	1
ARL15	5.21504003630083
ARL16	1.354651356763
ARL17B	2.62571250960698
ARL2	1.3377020142044
ARL3	1.56145921218757
ARL4A	1.76526820000379
ARL5A	1
ARL5B	1
ARL6	2.64136193260454
ARL6IP1	1.7870041232894
ARL6IP4	1.30262960137864
ARL6IP5	1.53514694371763
ARL6IP6	6.40389678911971
ARL8B	2.76206648952656
ARL9	1
ARMC1	4.06464713767515
ARMC10	4.45479964578359
ARMC12	3
ARMC2	7.86707218006594
ARMC3	13.1704787655157
ARMC4	10.2334472863643
ARMC5	11.1258654916161
ARMC6	4.69685573201697
ARMC7	6.22820788046902
ARMC8	5.74226870233272
ARMC9	13.3704388613805
ARMCX1	16.9583297749315
ARMCX2	8
ARMCX3	5.55333028196542
ARMCX4	6
ARMCX5	13.3164243657859
ARMCX6	2
ARNT	5.92982765734972
ARNT2	3.03829919445392
ARNTL	5.19692383682825
ARNTL2	1
ARPC1A	8.58175632802048
ARPC1B	6.26472982204959
ARPC2	9.53062676171021
ARPC4-TTLL3	1
ARPC5	4.62310849573523
ARPC5L	5.43319423888575
ARPP19	1.34146057245712
ARPP21	11
ARR3	4
ARRB1	1.8809812848343
ARRB2	2.558749019961
ARRDC2	2.6453873480361
ARRDC3	5.15666508350202
ARRDC4	7.33982111572546
ARRDC5	2.57320179631815
ARSA	2.63823282546915
ARSB	6.64021513178463
ARSD	2
ARSE	6.403658928595
ARSF	3.88317388596615
ARSG	3.91679594245464
ARSH	3.911391615381
ARSI	2.96676598287786
ARSJ	4.20805449612766
ARSK	9.89139098923031
ART3	1.28232083605884
ART5	6.17747456042035
ARV1	3.7107909783263
ARVCF	5
ARX	1
AS3MT	6.39040532371343
ASAH1	1.30243401696455
ASAH2	2.55918868533561
ASAH2B	1.28761526918394
ASAH2C	1
ASAP1	10
ASAP2	9.08910113065262
ASAP3	6.58806498061178
ASB1	5.75816242409803
ASB10	9
ASB11	2
ASB13	9.42447677325107
ASB14	2.77205813542582
ASB15	2
ASB16	1.41461807077206
ASB17	6
ASB18	2
ASB2	5.38166268351624
ASB3	5.38446956255014
ASB4	4.284420598837
ASB5	5.28097212037169
ASB6	2.66549692707511
ASB7	3.83733538641271
ASB8	1.36729068118253
ASB9	8.58609607684859
ASCC1	1.37018566843829
ASCC2	12.9599398762709
ASCC3	9
ASCL3	2
ASF1A	3
ASF1B	3.70101599168391
ASGR1	1.28217916812594
ASGR2	4
ASH1L	30.7365140362574
ASH1L-AS1	3
ASH2L	6.49615555023319
ASIC1	6
ASIC2	5
ASIC3	8
ASIC4	3
ASIC5	1
ASIP	1
ASL	8.45119615423518
ASMT	2
ASMTL	7
ASMTL-AS1	4
ASNA1	2
ASNS	6.25262647230459
ASNSD1	10.7186662199905
ASPA	9.13004533361884
ASPDH	1.28939128105817
ASPG	5.6316073701409
ASPH	16.8572044933423
ASPHD1	1.35586150620819
ASPHD2	10.2597642406664
ASPM	61.8797825439549
ASPN	2.87580789429423
ASPRV1	5.77672692656527
ASPSCR1	8.42197900540098
ASS1	1.53832545185973
ASTE1	5.74907381031656
ASTL	2.77025247001867
ASTN1	48.9577163899641
ASTN2	10
ASUN	3
ASXL1	27.1346612562848
ASXL2	32.1500531588927
ASXL3	40.4303038887653
ASZ1	7.13225958258955
ATAD1	1.40601403001023
ATAD2	23.4803475344148
ATAD2B	20.6094956006821
ATAD3A	2.9997262373096
ATAD3B	6.77997714499045
ATAD5	15.8233293786871
ATAT1	2
ATCAY	3.90607842783989
ATE1	4.21407483436984
ATF1	4.03054663975528
ATF2	5.52424417158147
ATF3	9.92518794857872
ATF4	6.73731120077116
ATF4P4	3
ATF5	4.97132203065103
ATF6	9.19162785061639
ATF6B	4.6449075647593
ATF7	1.7222544487794
ATF7IP	9.23296441882174
ATF7IP2	2
ATG12	1
ATG13	4
ATG14	5
